vote_id,user_id,target_type,target_id,value,created_at
V0002336,U00288,comment,CM0006502,1,2025-09-27T19:01:05
V0013709,U00362,comment,CM0002525,1,2025-09-27T19:09:36
V0003587,U02121,post,P000916,1,2025-09-27T19:31:21
V0002685,U02312,post,P001179,1,2025-09-27T23:05:45
V0000572,U01718,comment,CM0006371,1,2025-09-27T23:30:13
V0009726,U01933,post,P003236,1,2025-09-28T02:26:32
V0011700,U01705,post,P002593,1,2025-09-28T02:55:04
V0011935,U02940,post,P000674,1,2025-09-28T05:03:39
V0004261,U01162,post,P000818,1,2025-09-28T05:43:35
V0008953,U01544,comment,CM0005614,1,2025-09-28T05:54:52
V0009667,U01230,post,P002761,1,2025-09-28T06:02:24
V0008421,U01688,comment,CM0004922,1,2025-09-28T06:31:42
V0011871,U01229,comment,CM0000997,1,2025-09-28T08:22:08
V0002145,U02050,post,P001740,1,2025-09-28T08:37:38
V0005083,U01924,post,P000243,1,2025-09-28T09:31:14
V0001165,U00405,post,P000817,1,2025-09-28T11:24:52
V0011095,U02079,post,P003686,1,2025-09-28T14:44:31
V0011519,U00102,comment,CM0000448,1,2025-09-28T15:16:32
V0000930,U00469,post,P000776,1,2025-09-28T15:36:34
V0008639,U00955,post,P000984,1,2025-09-28T17:16:41
V0008472,U01112,post,P002258,1,2025-09-28T18:17:13
V0008819,U01370,post,P001722,1,2025-09-28T18:26:50
V0006964,U01369,post,P001789,1,2025-09-28T18:27:11
V0014745,U00283,post,P000815,-1,2025-09-28T18:36:22
V0000153,U02430,post,P003890,1,2025-09-28T18:40:32
V0013168,U01305,comment,CM0003683,1,2025-09-28T20:24:43
V0003296,U01610,post,P002509,1,2025-09-28T21:55:17
V0008064,U02647,comment,CM0004757,1,2025-09-28T21:56:30
V0007479,U01407,post,P000381,1,2025-09-28T22:01:58
V0001879,U02055,post,P000137,1,2025-09-28T22:08:45
V0013777,U01800,post,P001906,1,2025-09-28T22:53:14
V0012131,U02149,post,P001446,1,2025-09-28T23:01:14
V0013195,U02009,post,P000134,1,2025-09-28T23:07:19
V0008557,U00307,comment,CM0000972,-1,2025-09-28T23:22:14
V0003182,U00844,comment,CM0001667,1,2025-09-29T00:32:39
V0010847,U01514,post,P003654,1,2025-09-29T01:54:50
V0011249,U02760,post,P000113,1,2025-09-29T03:03:58
V0008199,U02590,post,P000994,1,2025-09-29T03:33:28
V0003268,U02827,comment,CM0000654,1,2025-09-29T04:04:25
V0009741,U01419,post,P001526,1,2025-09-29T06:02:41
V0006200,U01839,post,P001216,1,2025-09-29T06:15:27
V0000285,U01234,post,P002658,1,2025-09-29T06:17:41
V0012524,U00683,post,P000005,1,2025-09-29T06:48:56
V0013713,U02543,post,P003887,1,2025-09-29T09:07:54
V0008842,U00046,post,P003981,1,2025-09-29T09:08:05
V0008195,U01780,post,P000681,1,2025-09-29T10:37:54
V0009094,U02344,post,P001594,1,2025-09-29T11:12:08
V0014556,U01978,post,P003345,1,2025-09-29T12:32:57
V0000518,U01979,post,P001929,1,2025-09-29T12:57:48
V0003498,U00882,comment,CM0006073,1,2025-09-29T14:40:18
V0000154,U01483,post,P002025,1,2025-09-29T15:18:39
V0003926,U00357,comment,CM0000750,1,2025-09-29T15:29:46
V0014072,U02999,comment,CM0006949,1,2025-09-29T15:53:51
V0013659,U00750,comment,CM0001021,1,2025-09-29T16:18:38
V0006387,U01901,post,P002141,1,2025-09-29T17:22:34
V0003781,U01445,comment,CM0003953,1,2025-09-29T18:01:08
V0003806,U00880,comment,CM0003698,1,2025-09-29T18:26:28
V0008720,U01069,comment,CM0000897,1,2025-09-29T18:51:05
V0011566,U01565,comment,CM0003512,1,2025-09-29T19:38:23
V0001725,U02496,comment,CM0005896,1,2025-09-29T20:40:15
V0005132,U00397,post,P003684,1,2025-09-29T21:18:09
V0008115,U01280,post,P002438,1,2025-09-29T21:48:59
V0006238,U01937,post,P001658,1,2025-09-29T22:06:09
V0001012,U02036,post,P003562,1,2025-09-29T23:49:06
V0014268,U02271,comment,CM0003588,1,2025-09-30T01:40:07
V0011324,U02605,post,P001058,1,2025-09-30T02:09:41
V0010610,U01697,post,P002700,1,2025-09-30T06:34:23
V0010114,U01610,comment,CM0004283,1,2025-09-30T06:51:47
V0008394,U02734,post,P002061,1,2025-09-30T08:13:43
V0013133,U02550,post,P001829,1,2025-09-30T10:17:16
V0001965,U02741,post,P002286,1,2025-09-30T12:58:47
V0005460,U02167,post,P000140,1,2025-09-30T13:02:56
V0001385,U01564,comment,CM0001954,1,2025-09-30T13:06:23
V0008805,U01682,comment,CM0005559,1,2025-09-30T13:49:31
V0007686,U02116,post,P003357,1,2025-09-30T13:59:35
V0004617,U02918,post,P003847,1,2025-09-30T16:12:57
V0003564,U00009,comment,CM0001750,1,2025-09-30T16:36:01
V0013392,U00984,post,P003661,1,2025-09-30T16:52:50
V0007912,U02159,comment,CM0005072,1,2025-09-30T17:04:34
V0000041,U00836,post,P000996,1,2025-09-30T17:07:50
V0008597,U01315,comment,CM0006399,1,2025-09-30T18:51:29
V0001176,U02463,post,P000068,1,2025-09-30T19:47:26
V0001384,U01488,post,P000846,1,2025-09-30T20:08:27
V0003419,U01570,post,P001968,1,2025-09-30T20:15:29
V0010441,U02638,post,P000758,1,2025-09-30T20:22:47
V0010115,U01223,comment,CM0002877,-1,2025-09-30T22:01:23
V0001249,U00514,comment,CM0001599,1,2025-09-30T22:38:38
V0000895,U00737,comment,CM0000297,1,2025-10-01T00:13:27
V0006990,U00849,post,P002127,1,2025-10-01T00:43:30
V0014703,U02621,post,P003102,1,2025-10-01T02:26:14
V0002077,U01195,post,P003239,1,2025-10-01T03:51:22
V0009833,U02490,comment,CM0002718,1,2025-10-01T03:52:55
V0010293,U01256,post,P000333,1,2025-10-01T04:43:15
V0011268,U01831,post,P000366,1,2025-10-01T05:01:53
V0011402,U01574,comment,CM0006845,1,2025-10-01T05:49:14
V0012168,U02559,post,P002925,1,2025-10-01T08:17:54
V0005861,U02960,post,P003856,1,2025-10-01T11:02:59
V0011291,U02152,post,P003682,-1,2025-10-01T12:16:42
V0002269,U01633,comment,CM0005680,1,2025-10-01T12:25:59
V0011274,U02091,post,P003236,1,2025-10-01T12:34:18
V0014847,U02596,post,P000131,1,2025-10-01T13:04:36
V0002575,U00915,post,P000966,1,2025-10-01T13:50:47
V0005002,U01156,comment,CM0003220,1,2025-10-01T14:26:08
V0001684,U00586,post,P002532,-1,2025-10-01T15:02:05
V0012602,U01523,post,P003005,1,2025-10-01T16:04:44
V0004783,U01470,comment,CM0002237,1,2025-10-01T16:37:41
V0000519,U01546,post,P001460,1,2025-10-01T18:53:27
V0010062,U00400,post,P001264,1,2025-10-01T21:52:00
V0014007,U02184,post,P002508,1,2025-10-01T22:02:00
V0010541,U01700,post,P001887,1,2025-10-01T22:07:53
V0013461,U01247,post,P001556,1,2025-10-01T22:27:33
V0005690,U00213,post,P002333,1,2025-10-01T22:53:51
V0002016,U02325,post,P003827,1,2025-10-02T00:17:05
V0007109,U01145,comment,CM0006414,1,2025-10-02T00:59:29
V0003903,U00234,post,P001773,1,2025-10-02T02:20:51
V0005577,U02641,comment,CM0005458,1,2025-10-02T02:24:48
V0006398,U01368,comment,CM0004892,1,2025-10-02T04:01:04
V0010422,U01337,comment,CM0005297,1,2025-10-02T06:34:56
V0007235,U01695,comment,CM0006326,1,2025-10-02T07:29:18
V0005740,U02326,post,P000489,-1,2025-10-02T07:31:01
V0013066,U00575,post,P003160,1,2025-10-02T07:52:17
V0006734,U00198,post,P002354,-1,2025-10-02T11:02:08
V0006870,U00855,comment,CM0000139,1,2025-10-02T11:42:49
V0003204,U02884,post,P001761,1,2025-10-02T12:32:39
V0009237,U02395,post,P002252,1,2025-10-02T12:47:26
V0009339,U01621,post,P002045,1,2025-10-02T15:12:21
V0004790,U02720,post,P001418,1,2025-10-02T16:22:27
V0008579,U01923,post,P003611,1,2025-10-02T16:45:54
V0000124,U00242,comment,CM0002792,1,2025-10-02T17:55:54
V0004408,U01524,comment,CM0000431,1,2025-10-02T18:43:38
V0004596,U02872,post,P001444,1,2025-10-02T19:26:27
V0005121,U01612,comment,CM0004141,1,2025-10-02T19:35:13
V0007248,U01257,post,P000386,1,2025-10-02T19:58:35
V0009923,U02894,post,P001074,1,2025-10-02T20:09:20
V0001090,U01650,post,P003355,1,2025-10-02T21:12:08
V0005109,U02648,post,P003581,1,2025-10-02T22:54:28
V0008074,U02971,post,P000334,-1,2025-10-02T23:13:00
V0009563,U02747,post,P001426,1,2025-10-03T01:09:44
V0013566,U01879,post,P002499,1,2025-10-03T01:51:56
V0000779,U01036,post,P002723,1,2025-10-03T02:24:07
V0010525,U01819,post,P001067,1,2025-10-03T03:00:36
V0002374,U00392,post,P003266,1,2025-10-03T03:10:05
V0002131,U02932,comment,CM0001873,1,2025-10-03T04:31:38
V0001058,U00776,post,P000611,1,2025-10-03T07:44:11
V0007140,U01796,post,P000130,1,2025-10-03T07:52:47
V0011887,U00981,post,P003123,1,2025-10-03T08:29:38
V0001876,U00899,post,P002280,1,2025-10-03T09:06:20
V0000441,U00686,post,P000719,1,2025-10-03T09:13:35
V0001561,U00111,post,P001847,1,2025-10-03T11:33:46
V0010255,U00441,comment,CM0004861,1,2025-10-03T12:39:21
V0013482,U02093,post,P003045,1,2025-10-03T13:54:34
V0010084,U02834,post,P002201,1,2025-10-03T14:12:45
V0005037,U02977,post,P001110,1,2025-10-03T15:17:42
V0000974,U01720,comment,CM0001616,1,2025-10-03T15:38:25
V0013605,U02062,post,P001293,1,2025-10-03T16:58:35
V0013456,U02342,post,P003485,-1,2025-10-03T18:08:51
V0006096,U00828,post,P002995,-1,2025-10-03T18:54:11
V0008205,U02772,post,P002713,1,2025-10-03T19:30:00
V0014095,U01893,post,P002410,1,2025-10-03T22:13:20
V0012356,U01573,post,P001203,1,2025-10-03T22:50:48
V0005613,U02725,post,P003184,1,2025-10-04T00:42:53
V0004091,U02767,comment,CM0003816,1,2025-10-04T00:45:50
V0012235,U01742,comment,CM0005218,1,2025-10-04T02:42:56
V0011113,U00324,post,P000276,1,2025-10-04T03:17:28
V0011281,U02938,post,P002116,1,2025-10-04T04:39:19
V0007551,U02660,post,P002873,1,2025-10-04T05:33:43
V0005406,U00026,post,P001532,1,2025-10-04T06:25:20
V0005836,U01351,post,P003374,1,2025-10-04T06:47:16
V0006304,U01417,post,P000384,1,2025-10-04T07:38:35
V0008163,U02963,post,P002488,1,2025-10-04T10:04:54
V0003344,U00883,comment,CM0004885,1,2025-10-04T12:20:53
V0006737,U00822,post,P000524,1,2025-10-04T12:47:42
V0011979,U02487,post,P000202,1,2025-10-04T13:11:32
V0001210,U01870,post,P002872,1,2025-10-04T13:18:05
V0007976,U01399,comment,CM0000336,1,2025-10-04T14:23:19
V0005343,U01234,post,P003002,1,2025-10-04T15:58:34
V0004480,U00685,comment,CM0004080,1,2025-10-04T16:11:26
V0000958,U00686,post,P001519,1,2025-10-04T17:05:37
V0009895,U00992,comment,CM0003278,1,2025-10-04T18:38:35
V0008022,U00287,comment,CM0000020,1,2025-10-04T19:26:30
V0000366,U02432,post,P002800,1,2025-10-04T20:08:00
V0006725,U02643,post,P002725,1,2025-10-04T20:33:36
V0012794,U00043,post,P000557,1,2025-10-04T23:21:54
V0013967,U02909,post,P003046,-1,2025-10-05T00:18:28
V0013887,U02520,post,P001399,1,2025-10-05T00:40:12
V0006081,U00402,post,P001391,1,2025-10-05T00:46:31
V0008941,U00392,post,P000725,1,2025-10-05T01:58:14
V0003393,U01554,post,P000137,1,2025-10-05T06:51:22
V0013705,U00079,post,P002810,-1,2025-10-05T07:39:43
V0013924,U00641,post,P002073,1,2025-10-05T08:41:24
V0006230,U02707,post,P002419,1,2025-10-05T09:18:08
V0009996,U02466,post,P002098,1,2025-10-05T09:36:51
V0013067,U00467,post,P000999,1,2025-10-05T10:45:35
V0011225,U01187,comment,CM0005365,1,2025-10-05T14:02:40
V0003060,U00242,post,P001276,1,2025-10-05T15:15:23
V0003994,U01186,post,P000322,1,2025-10-05T15:43:48
V0005605,U02982,post,P002734,1,2025-10-05T17:24:44
V0013336,U00286,comment,CM0001046,1,2025-10-05T17:50:21
V0009768,U00343,post,P000653,-1,2025-10-05T18:01:58
V0008564,U01680,post,P003521,1,2025-10-05T18:11:03
V0013252,U01063,post,P002110,1,2025-10-05T18:18:09
V0011592,U00962,post,P000493,1,2025-10-05T18:26:15
V0012819,U01457,post,P003837,1,2025-10-05T18:41:19
V0000812,U02985,comment,CM0005704,1,2025-10-05T19:15:15
V0005417,U01319,post,P002274,1,2025-10-05T19:30:40
V0007433,U01881,comment,CM0006206,1,2025-10-05T19:47:29
V0005260,U02994,post,P001458,1,2025-10-05T21:34:14
V0009696,U02496,comment,CM0006440,-1,2025-10-05T21:51:55
V0011029,U01041,post,P003606,1,2025-10-06T01:26:53
V0011316,U00474,post,P001840,1,2025-10-06T01:56:31
V0006726,U02835,post,P001798,-1,2025-10-06T02:19:06
V0011861,U00340,comment,CM0005178,1,2025-10-06T03:46:35
V0007466,U00755,post,P003338,1,2025-10-06T04:22:19
V0004342,U00906,comment,CM0005856,1,2025-10-06T04:45:19
V0010463,U02114,post,P000384,1,2025-10-06T07:41:43
V0009323,U00612,post,P003449,1,2025-10-06T08:07:41
V0009000,U02186,post,P000190,1,2025-10-06T09:03:04
V0010993,U00720,post,P003620,1,2025-10-06T10:06:50
V0004717,U02458,post,P002106,1,2025-10-06T10:34:02
V0009489,U00964,post,P002160,-1,2025-10-06T11:33:20
V0003954,U01041,post,P000799,1,2025-10-06T15:41:42
V0012661,U02822,comment,CM0006897,1,2025-10-06T17:39:41
V0006497,U01305,post,P003876,1,2025-10-06T17:53:31
V0014911,U02981,post,P001127,-1,2025-10-06T18:01:45
V0011111,U02959,post,P000511,1,2025-10-06T18:23:52
V0008516,U00800,post,P001518,1,2025-10-06T21:40:13
V0012066,U00068,post,P000091,1,2025-10-06T22:04:41
V0008807,U01884,comment,CM0002538,1,2025-10-06T22:51:11
V0003472,U02907,post,P000322,1,2025-10-07T00:36:17
V0014316,U02328,post,P002855,1,2025-10-07T01:54:45
V0012510,U02354,post,P000184,1,2025-10-07T03:47:10
V0011367,U00070,post,P000559,1,2025-10-07T03:50:26
V0007250,U02798,post,P001041,1,2025-10-07T04:04:50
V0006322,U02078,post,P000067,1,2025-10-07T07:56:22
V0005829,U02722,comment,CM0006925,1,2025-10-07T08:14:06
V0011203,U00900,comment,CM0000271,1,2025-10-07T08:21:11
V0003355,U02552,post,P002234,1,2025-10-07T08:24:31
V0009683,U00103,post,P003241,1,2025-10-07T09:18:54
V0000748,U01660,comment,CM0000704,1,2025-10-07T10:57:01
V0005045,U02814,post,P003388,1,2025-10-07T12:00:31
V0002695,U00353,post,P003867,1,2025-10-07T14:42:39
V0000624,U02010,post,P002815,1,2025-10-07T16:44:26
V0009045,U01500,post,P001305,1,2025-10-07T19:04:32
V0013518,U02990,post,P001458,1,2025-10-07T19:12:51
V0004812,U01680,post,P003670,1,2025-10-07T19:20:22
V0013210,U02915,post,P002725,1,2025-10-07T20:25:23
V0001742,U01513,comment,CM0004737,1,2025-10-07T21:25:57
V0013519,U01635,post,P003496,1,2025-10-07T21:36:19
V0006047,U01855,post,P001570,1,2025-10-07T21:55:25
V0012752,U00444,post,P003726,1,2025-10-08T00:28:31
V0005915,U01223,post,P000862,1,2025-10-08T02:00:09
V0002667,U02469,post,P003414,1,2025-10-08T03:25:18
V0009970,U01527,post,P001642,1,2025-10-08T03:47:51
V0000924,U02500,post,P000388,1,2025-10-08T04:18:04
V0014239,U00404,post,P000610,1,2025-10-08T04:52:46
V0000754,U00999,post,P000140,1,2025-10-08T05:01:58
V0014427,U00686,post,P003115,1,2025-10-08T05:33:25
V0012708,U01713,post,P000579,1,2025-10-08T07:43:36
V0007595,U01433,post,P000151,1,2025-10-08T07:58:15
V0004497,U01135,comment,CM0002677,1,2025-10-08T09:22:53
V0009919,U02820,post,P003478,1,2025-10-08T09:36:20
V0004849,U02683,comment,CM0002628,1,2025-10-08T11:40:33
V0001133,U01989,comment,CM0005517,1,2025-10-08T14:19:32
V0003463,U00604,comment,CM0003926,1,2025-10-08T16:21:08
V0003227,U00009,post,P002432,1,2025-10-08T20:08:24
V0001948,U01284,post,P003307,1,2025-10-08T20:37:37
V0010869,U00132,post,P001407,1,2025-10-08T22:12:33
V0011272,U00299,post,P000011,1,2025-10-08T22:23:16
V0014917,U00108,post,P001829,1,2025-10-08T22:42:10
V0000200,U02785,post,P000830,1,2025-10-09T00:36:40
V0008438,U01018,comment,CM0006284,1,2025-10-09T01:20:37
V0000909,U02147,post,P002039,1,2025-10-09T04:41:46
V0006830,U01905,post,P002286,1,2025-10-09T05:30:21
V0010234,U01656,post,P003208,1,2025-10-09T06:57:25
V0010639,U00606,comment,CM0006070,1,2025-10-09T07:23:45
V0009155,U01511,post,P000734,1,2025-10-09T08:03:17
V0003067,U01519,post,P001170,1,2025-10-09T08:44:55
V0004289,U02215,post,P000230,1,2025-10-09T12:32:33
V0005387,U01189,post,P001495,1,2025-10-09T15:46:01
V0009927,U01997,post,P001617,-1,2025-10-09T15:57:53
V0014207,U02825,post,P000878,1,2025-10-09T18:07:36
V0010652,U02218,comment,CM0001050,1,2025-10-09T18:14:19
V0006367,U02502,post,P003440,1,2025-10-09T18:54:05
V0008647,U01815,comment,CM0002116,-1,2025-10-09T20:02:27
V0006491,U01358,post,P001543,1,2025-10-09T20:12:46
V0012797,U00844,comment,CM0005359,1,2025-10-09T21:51:32
V0013299,U02200,post,P000491,1,2025-10-09T23:22:10
V0003175,U00052,comment,CM0006960,1,2025-10-10T00:20:44
V0002664,U00835,post,P002785,1,2025-10-10T00:54:06
V0005948,U00359,comment,CM0005093,1,2025-10-10T01:14:59
V0004650,U00837,comment,CM0002049,1,2025-10-10T01:18:08
V0007994,U00662,post,P003412,1,2025-10-10T01:41:36
V0008764,U00643,post,P002674,1,2025-10-10T02:53:50
V0002186,U00284,post,P001292,1,2025-10-10T03:33:01
V0002474,U02149,comment,CM0006364,1,2025-10-10T04:19:18
V0000711,U00667,post,P000721,1,2025-10-10T04:29:43
V0013354,U02849,post,P001035,1,2025-10-10T04:35:28
V0008224,U01892,post,P000074,1,2025-10-10T05:23:30
V0009887,U02672,post,P003806,-1,2025-10-10T06:10:54
V0005721,U00780,post,P003252,1,2025-10-10T06:20:53
V0007812,U01184,post,P000515,-1,2025-10-10T06:58:28
V0013615,U00686,post,P000124,1,2025-10-10T08:33:15
V0006651,U00455,post,P000622,-1,2025-10-10T08:39:15
V0007999,U02549,post,P000612,1,2025-10-10T08:45:28
V0013095,U02957,comment,CM0002310,1,2025-10-10T11:54:13
V0001140,U00839,post,P000777,1,2025-10-10T12:40:28
V0006340,U02765,comment,CM0006084,1,2025-10-10T14:10:29
V0006233,U01823,post,P002096,1,2025-10-10T14:49:42
V0002330,U02515,post,P000143,-1,2025-10-10T14:58:26
V0012906,U00722,comment,CM0002692,1,2025-10-10T15:38:49
V0013859,U01354,comment,CM0000057,-1,2025-10-10T16:56:36
V0011575,U00759,post,P003993,-1,2025-10-10T17:00:25
V0008490,U01278,post,P001440,-1,2025-10-10T17:09:25
V0003486,U01217,comment,CM0003949,1,2025-10-10T18:40:10
V0002714,U01804,post,P002383,1,2025-10-10T19:17:53
V0010904,U00875,post,P002840,1,2025-10-10T21:15:50
V0012755,U01036,post,P000887,-1,2025-10-10T21:18:49
V0005494,U02657,comment,CM0000588,1,2025-10-10T22:16:54
V0000795,U02461,post,P001697,1,2025-10-10T22:31:43
V0000706,U01186,post,P003987,1,2025-10-11T00:31:57
V0001964,U01482,post,P000714,1,2025-10-11T00:42:22
V0002484,U02051,post,P002969,-1,2025-10-11T00:46:14
V0011707,U02833,post,P003515,1,2025-10-11T02:21:15
V0011631,U02149,post,P000353,1,2025-10-11T03:38:02
V0003874,U00359,comment,CM0003052,1,2025-10-11T03:41:11
V0011909,U02382,post,P000850,1,2025-10-11T05:59:02
V0007778,U01449,comment,CM0005916,1,2025-10-11T06:06:36
V0010839,U00831,post,P000465,1,2025-10-11T06:46:53
V0000777,U00736,comment,CM0004026,1,2025-10-11T08:02:17
V0004572,U00415,comment,CM0004610,1,2025-10-11T08:20:24
V0000977,U00725,post,P000523,-1,2025-10-11T09:28:12
V0012952,U00066,post,P000079,1,2025-10-11T11:56:34
V0009073,U02883,comment,CM0000999,1,2025-10-11T14:18:09
V0009944,U00969,comment,CM0005383,1,2025-10-11T16:26:33
V0011390,U00122,comment,CM0004743,1,2025-10-11T17:08:49
V0009259,U00261,comment,CM0004546,-1,2025-10-11T17:28:55
V0004385,U02734,post,P003383,1,2025-10-11T21:02:36
V0002630,U01502,comment,CM0000786,1,2025-10-11T21:06:56
V0003180,U01629,post,P000046,-1,2025-10-11T22:33:51
V0007775,U01856,post,P003672,1,2025-10-11T23:11:45
V0012307,U00931,post,P003800,1,2025-10-11T23:11:58
V0005327,U01091,post,P002009,-1,2025-10-12T01:21:56
V0001266,U02720,comment,CM0000557,1,2025-10-12T01:41:34
V0006190,U02463,post,P002525,1,2025-10-12T01:43:28
V0005671,U02262,post,P003573,1,2025-10-12T02:52:57
V0006857,U02119,comment,CM0003834,1,2025-10-12T03:29:13
V0001644,U00558,post,P001246,1,2025-10-12T05:14:07
V0014312,U02395,comment,CM0004009,1,2025-10-12T07:30:18
V0006914,U00616,comment,CM0001910,1,2025-10-12T08:31:54
V0007663,U01544,post,P000182,1,2025-10-12T09:51:48
V0002326,U02647,post,P003310,-1,2025-10-12T10:21:29
V0001117,U00048,post,P002719,1,2025-10-12T11:25:21
V0009529,U00489,comment,CM0001433,-1,2025-10-12T13:22:02
V0006872,U02056,comment,CM0001496,1,2025-10-12T14:12:46
V0014059,U01141,post,P000144,1,2025-10-12T14:38:57
V0002488,U00004,post,P001754,1,2025-10-12T15:19:07
V0012515,U01145,post,P003009,1,2025-10-12T16:18:51
V0008341,U00685,post,P002484,1,2025-10-12T16:42:41
V0012075,U01500,comment,CM0002765,1,2025-10-12T16:58:57
V0001656,U00172,post,P000954,1,2025-10-12T17:09:53
V0009836,U00644,post,P003760,1,2025-10-12T17:14:01
V0002604,U01803,post,P003029,1,2025-10-12T17:30:49
V0008975,U00616,post,P001713,1,2025-10-12T17:39:48
V0009778,U01492,post,P001921,1,2025-10-12T18:15:53
V0013429,U00606,post,P001388,1,2025-10-12T18:29:20
V0014869,U00172,comment,CM0004932,1,2025-10-12T18:37:10
V0014279,U01284,post,P003508,1,2025-10-12T18:50:55
V0003126,U01226,post,P002804,1,2025-10-12T19:33:51
V0007046,U00206,post,P001997,1,2025-10-12T21:00:10
V0011880,U00636,post,P002826,1,2025-10-12T21:36:04
V0012958,U00509,post,P002851,1,2025-10-12T22:04:26
V0006487,U02750,post,P003924,1,2025-10-13T00:14:22
V0014246,U02953,post,P001546,1,2025-10-13T01:00:59
V0006471,U01131,post,P003908,1,2025-10-13T03:01:26
V0008754,U02402,post,P001659,1,2025-10-13T04:16:14
V0004284,U02332,post,P001265,1,2025-10-13T06:20:07
V0001196,U01307,post,P000102,1,2025-10-13T06:38:51
V0012896,U00092,post,P003522,1,2025-10-13T07:13:06
V0005572,U00219,post,P003238,1,2025-10-13T07:14:51
V0000225,U01024,post,P003922,1,2025-10-13T09:02:48
V0005262,U01989,post,P000072,1,2025-10-13T10:42:23
V0003185,U02224,post,P002023,1,2025-10-13T11:05:54
V0009607,U01589,post,P000346,1,2025-10-13T11:28:01
V0002570,U00722,post,P001420,1,2025-10-13T13:51:34
V0008760,U01044,comment,CM0005265,1,2025-10-13T14:03:37
V0001247,U02099,comment,CM0006493,-1,2025-10-13T14:15:55
V0010717,U00921,post,P000886,1,2025-10-13T14:36:39
V0010945,U00303,post,P002694,1,2025-10-13T15:14:08
V0007145,U01640,post,P001405,1,2025-10-13T16:47:02
V0001728,U01908,post,P000829,1,2025-10-13T19:26:11
V0008469,U02284,comment,CM0002755,1,2025-10-13T20:00:05
V0001972,U02629,post,P000243,1,2025-10-13T20:21:09
V0005136,U00327,post,P002499,1,2025-10-13T21:55:17
V0005932,U01928,post,P001855,1,2025-10-13T23:50:09
V0001649,U01025,post,P002372,1,2025-10-14T01:58:40
V0008928,U00499,post,P003443,1,2025-10-14T02:11:23
V0009418,U01395,post,P000459,1,2025-10-14T02:26:34
V0002894,U02272,post,P001030,1,2025-10-14T03:43:53
V0006512,U02234,post,P003785,1,2025-10-14T05:51:50
V0004020,U02901,post,P001503,1,2025-10-14T05:56:22
V0005794,U02394,post,P001971,1,2025-10-14T06:25:09
V0007521,U01331,post,P003116,1,2025-10-14T08:40:42
V0001794,U01747,post,P003795,1,2025-10-14T08:43:06
V0010245,U02732,post,P002476,1,2025-10-14T11:25:42
V0011694,U01273,post,P003586,1,2025-10-14T12:31:11
V0010118,U00938,post,P002381,1,2025-10-14T13:44:20
V0008118,U01685,post,P000394,1,2025-10-14T14:24:54
